1756818000000000,108796.00000000,111275.93000000,108733.88000000,111149.99000000,2481.20870000,1756821599999999,273310078.44746020,308464,1306.54666000,143908432.95709980,0
1756821600000000,111149.99000000,111771.52000000,110780.61000000,111360.01000000,1925.30316000,1756825199999999,214302259.12472340,231662,951.63789000,105955837.29989040,0
1756825200000000,111360.00000000,111540.30000000,110628.85000000,110829.17000000,1065.05414000,1756828799999999,118325965.89247050,143375,478.23014000,53139610.46159920,0
1756828800000000,110829.16000000,111119.58000000,110469.70000000,110785.85000000,928.68032000,1756832399999999,102829851.51006890,129062,370.93655000,41072525.03831830,0
1756832400000000,110785.85000000,111050.00000000,110628.85000000,110914.00000000,702.01172000,1756835999999999,77805018.78659190,103617,369.44664000,40945554.16812690,0
1756836000000000,110914.01000000,110945.30000000,110200.00000000,110646.47000000,506.68111000,1756839599999999,56009935.98129110,108336,219.93972000,24314234.13390600,0
1756839600000000,110646.47000000,110840.00000000,110441.42000000,110806.00000000,447.85722000,1756843199999999,49553774.91146340,89914,203.04884000,22471626.66802300,0
1756843200000000,110806.01000000,111419.18000000,110716.77000000,111418.49000000,585.42846000,1756846799999999,65097240.04415950,69674,344.19681000,38269551.40650110,0
1756846800000000,111418.49000000,111538.17000000,111129.57000000,111129.57000000,356.26128000,1756850399999999,39678516.66879520,36067,186.75022000,20803327.22760170,0
1756850400000000,111129.58000000,111260.00000000,110870.27000000,111259.99000000,374.87092000,1756853999999999,41634806.21309030,54699,150.08680000,16670553.21001870,0
1756854000000000,111260.00000000,111271.13000000,111017.79000000,111240.01000000,258.85129000,1756857599999999,28771018.45209230,34640,127.56644000,14179614.58221290,0
1756857600000000,111240.01000000,111782.21000000,111240.01000000,111339.98000000,992.20281000,1756861199999999,110626442.69065130,118274,544.35994000,60692797.84208020,0
1756861200000000,111339.98000000,111404.77000000,110901.06000000,111176.94000000,454.81663000,1756864799999999,50521149.98229940,90162,133.41826000,14820369.25311970,0
1756864800000000,111176.93000000,111484.05000000,111029.43000000,111372.00000000,424.89931000,1756868399999999,47289531.78722280,110520,198.03902000,22043717.94635920,0
1756868400000000,111372.00000000,111411.24000000,110892.14000000,111054.01000000,391.69818000,1756871999999999,43525153.05220730,81172,159.32263000,17707549.08935390,0
1756872000000000,111054.00000000,111151.99000000,110836.48000000,111020.68000000,269.26802000,1756875599999999,29889275.03499380,57772,102.85329000,11417389.00243280,0
1756875600000000,111020.68000000,111069.48000000,110666.00000000,110685.57000000,327.14961000,1756879199999999,36250921.40314970,65355,77.23216000,8558348.96348150,0
1756879200000000,110685.57000000,110879.89000000,110549.80000000,110724.00000000,505.96638000,1756882799999999,55996015.16956900,62619,184.81858000,20455842.51136430,0
1756882800000000,110724.00000000,111111.11000000,110528.71000000,111099.88000000,437.31572000,1756886399999999,48459526.90105330,74986,207.94687000,23048748.36744620,0
1756886400000000,111099.87000000,111279.48000000,110974.00000000,111019.99000000,365.12571000,1756889999999999,40578714.44273640,58662,184.32421000,20487874.08441120,0
1756890000000000,111019.99000000,111324.00000000,110889.29000000,111312.28000000,314.98009000,1756893599999999,35004343.32441670,72535,155.33052000,17264682.20534850,0
1756893600000000,111312.28000000,111491.74000000,111170.06000000,111449.99000000,377.12634000,1756897199999999,42003895.58515700,77817,225.43388000,25108500.68055030,0
1756897200000000,111450.00000000,111708.00000000,111388.24000000,111437.77000000,457.60494000,1756900799999999,51049602.05939250,77637,245.98897000,27442886.41052840,0
1756900800000000,111437.77000000,111858.57000000,111031.61000000,111112.00000000,440.11635000,1756904399999999,49065994.13117900,103812,195.91108000,21847737.69662280,0
1756904400000000,111112.00000000,111920.70000000,111065.56000000,111475.07000000,862.57140000,1756907999999999,96183274.19828910,230221,452.33370000,50451703.46290740,0
1756908000000000,111475.08000000,112500.00000000,111118.43000000,112261.37000000,1480.64380000,1756911599999999,165655387.23422180,294682,811.11771000,90751246.28182120,0
1756911600000000,112261.37000000,112376.70000000,111910.24000000,112222.74000000,766.67332000,1756915199999999,86011624.50732580,117757,348.17336000,39059247.52464100,0
1756915200000000,112222.73000000,112336.00000000,111686.24000000,111858.66000000,604.19676000,1756918799999999,67661664.62032330,85288,248.33485000,27805856.13719710,0
1756918800000000,111858.65000000,112575.27000000,111858.65000000,112312.64000000,574.69857000,1756922399999999,64564228.93979970,102565,326.35985000,36661460.52062660,0
1756922400000000,112312.64000000,112516.35000000,111800.00000000,112000.00000000,465.80305000,1756925999999999,52260860.52685290,91484,173.48685000,19457925.10291450,0
1756926000000000,112000.00000000,112252.33000000,111781.63000000,112193.74000000,312.61035000,1756929599999999,35005834.62576550,71778,165.61683000,18550786.39681470,0
1756929600000000,112193.74000000,112250.00000000,112052.10000000,112211.31000000,229.15863000,1756933199999999,25699576.45569300,46603,108.77018000,12198091.23515510,0
1756933200000000,112211.30000000,112250.00000000,111759.50000000,111989.67000000,182.28806000,1756936799999999,20419507.97382120,40420,61.91632000,6935396.69884630,0
1756936800000000,111989.68000000,112150.00000000,111839.86000000,111947.48000000,177.73464000,1756940399999999,19908837.41561630,38877,73.88162000,8275781.13304030,0
1756940400000000,111947.47000000,111980.00000000,111613.98000000,111705.71000000,359.07217000,1756943999999999,40131255.28192770,43251,154.32394000,17249737.96045470,0
1756944000000000,111705.72000000,112180.00000000,111619.86000000,112065.61000000,343.42623000,1756947599999999,38432530.96841290,66926,175.12691000,19601982.18162330,0
1756947600000000,112065.60000000,112080.00000000,111641.63000000,111947.48000000,251.77157000,1756951199999999,28160259.84625560,72910,119.79188000,13398549.73863950,0
1756951200000000,111947.48000000,111980.01000000,111406.79000000,111450.15000000,359.69532000,1756954799999999,40146918.35012020,76539,143.38512000,16003317.48315900,0
1756954800000000,111450.16000000,111728.57000000,111136.00000000,111148.97000000,529.86591000,1756958399999999,59008910.84144920,87354,213.72228000,23800299.00204100,0
1756958400000000,111148.97000000,111318.84000000,110917.45000000,110917.45000000,332.73027000,1756961999999999,36983036.34435550,64538,137.32633000,15265932.82166240,0
1756962000000000,110917.46000000,110922.40000000,110569.36000000,110653.07000000,1163.68375000,1756965599999999,128820080.44686850,136897,387.12079000,42858888.23346200,0
1756965600000000,110653.08000000,110729.00000000,110279.68000000,110393.95000000,439.75314000,1756969199999999,48592592.95984620,82566,167.76398000,18537616.77543200,0
1756969200000000,110393.95000000,110642.19000000,110343.72000000,110463.36000000,357.56088000,1756972799999999,39496963.13021060,57358,203.33409000,22461115.43306810,0
1756972800000000,110463.36000000,110858.60000000,110415.72000000,110640.97000000,335.90557000,1756976399999999,37176594.12551670,61277,203.96335000,22572845.05251440,0
1756976400000000,110640.96000000,110856.63000000,110640.96000000,110815.04000000,215.23378000,1756979999999999,23847699.58330650,49385,101.45300000,11240255.82562570,0
1756980000000000,110815.05000000,111154.93000000,110628.85000000,110628.86000000,318.57504000,1756983599999999,35342044.40082940,73680,164.91450000,18301160.99209500,0
1756983600000000,110628.86000000,111054.69000000,110546.48000000,110810.00000000,381.28687000,1756987199999999,42266431.94702630,62081,198.54846000,22011031.09212820,0
1756987200000000,110810.00000000,111123.99000000,110532.73000000,110933.94000000,432.19177000,1756990799999999,47906863.49351210,95261,199.04947000,22065265.00487030,0
1756990800000000,110933.94000000,110970.00000000,110217.13000000,110464.00000000,602.35130000,1756994399999999,66633906.31516400,162643,297.95877000,32960000.41501670,0
1756994400000000,110463.99000000,110523.98000000,109705.48000000,109842.01000000,1107.22942000,1756997999999999,121783409.46133220,216661,551.70020000,60675809.76747320,0
1756998000000000,109842.01000000,109862.94000000,109329.12000000,109510.31000000,916.17813000,1757001599999999,100350773.74895360,161120,451.70326000,49471975.22479960,0
1757001600000000,109510.32000000,109688.00000000,109363.26000000,109438.34000000,640.73994000,1757005199999999,70165471.90636150,104639,464.97650000,50916562.01050870,0
1757005200000000,109438.35000000,109914.01000000,109428.98000000,109786.48000000,495.50168000,1757008799999999,54365165.08652470,77247,358.84546000,39368961.82103680,0
1757008800000000,109786.48000000,110218.39000000,109699.15000000,109977.00000000,620.57193000,1757012399999999,68262499.30041720,109068,400.01071000,44001016.74135890,0
1757012400000000,109977.00000000,110113.19000000,109713.31000000,109799.99000000,367.82140000,1757015999999999,40427219.78595110,85661,147.04755000,16165588.56231190,0
1757016000000000,109800.00000000,110409.46000000,109755.59000000,110408.02000000,396.63364000,1757019599999999,43725432.38682880,72538,229.89597000,25339039.40841760,0
1757019600000000,110408.01000000,110545.44000000,110328.96000000,110500.00000000,176.70046000,1757023199999999,19516349.80742570,34983,67.08977000,7410109.64632770,0
1757023200000000,110500.01000000,111588.66000000,110484.95000000,111490.73000000,669.83836000,1757026799999999,74361193.98331930,95269,369.14636000,40981410.51228130,0
1757026800000000,111490.74000000,111765.31000000,110605.72000000,110730.87000000,747.88900000,1757030399999999,83258977.31209680,123654,316.90680000,35272452.07985680,0
1757030400000000,110730.87000000,110929.30000000,110435.75000000,110451.62000000,457.22173000,1757033999999999,50599838.28866610,92477,232.66074000,25750300.10004490,0
1757034000000000,110451.63000000,111136.00000000,110451.63000000,111121.51000000,336.74632000,1757037599999999,37311459.84840810,76633,204.52596000,22657967.62330680,0
1757037600000000,111121.51000000,111482.09000000,111040.79000000,111340.65000000,606.85268000,1757041199999999,67549673.22874310,97866,302.63199000,33684401.20040590,0
1757041200000000,111340.64000000,111340.65000000,111096.67000000,111311.77000000,264.75507000,1757044799999999,29442595.01518890,43288,156.74370000,17430426.45274420,0
1757044800000000,111311.78000000,111468.20000000,111144.51000000,111445.00000000,785.66095000,1757048399999999,87492679.93202270,63761,273.27154000,30429588.09182800,0
1757048400000000,111445.00000000,111710.49000000,111407.57000000,111574.50000000,365.92368000,1757051999999999,40826136.16311150,46043,173.82831000,19393550.22326650,0
1757052000000000,111574.51000000,111914.53000000,111501.94000000,111911.99000000,435.99084000,1757055599999999,48674663.79495870,59938,265.16441000,29608796.80532420,0
1757055600000000,111912.00000000,112999.00000000,111883.49000000,112954.32000000,1893.59984000,1757059199999999,213195852.61991940,240886,1079.13091000,121461030.11460700,0
1757059200000000,112954.32000000,112985.00000000,112605.37000000,112618.51000000,612.54610000,1757062799999999,69091179.23791690,85968,245.69061000,27714153.86048270,0
1757062800000000,112618.51000000,112619.98000000,112131.02000000,112303.87000000,672.38321000,1757066399999999,75532138.67320520,81932,364.24074000,40911998.23610160,0
1757066400000000,112303.87000000,112571.90000000,112191.40000000,112256.36000000,401.39645000,1757069999999999,45090511.57467940,63780,195.28884000,21942711.23467300,0
1757070000000000,112256.36000000,112439.36000000,112138.15000000,112354.00000000,270.50308000,1757073599999999,30375478.80567340,48361,140.49129000,15776531.69960670,0
1757073600000000,112354.00000000,113384.62000000,112040.00000000,113214.78000000,2902.04978000,1757077199999999,327194607.09182450,343594,1572.31767000,177304189.48106080,0
1757077200000000,113214.78000000,113310.01000000,112706.71000000,113084.16000000,2093.90932000,1757080799999999,236737746.68882680,283992,1090.04399000,123232120.14702550,0
1757080800000000,113084.16000000,113084.16000000,110487.65000000,110569.99000000,3593.87866000,1757084399999999,400389327.23827230,486383,1610.41423000,179325910.03229690,0
1757084400000000,110569.99000000,111017.80000000,110286.91000000,110716.82000000,1216.05211000,1757087999999999,134572538.29071970,196333,751.50624000,83157637.51183900,0
1757088000000000,110716.82000000,110929.30000000,110537.99000000,110815.40000000,450.76892000,1757091599999999,49911603.42859880,93284,210.70257000,23330014.60735690,0
1757091600000000,110815.40000000,110815.40000000,110206.96000000,110608.18000000,561.64147000,1757095199999999,62075784.75702490,106154,247.15633000,27324242.41414640,0
1757095200000000,110608.19000000,111285.35000000,110569.43000000,111198.78000000,518.32708000,1757098799999999,57537128.94151740,79212,262.50674000,29125706.01883050,0
1757098800000000,111198.77000000,111627.51000000,111125.80000000,111614.54000000,636.35672000,1757102399999999,70872440.85105780,71685,284.67626000,31707901.10931160,0
1757102400000000,111614.54000000,111679.79000000,111299.98000000,111630.30000000,588.97794000,1757105999999999,65659121.23013460,72716,254.46248000,28369564.48532790,0
1757106000000000,111630.31000000,111700.00000000,110375.60000000,110605.01000000,1465.95586000,1757109599999999,162527607.23478450,165488,655.54924000,72649456.50909010,0
1757109600000000,110605.01000000,110917.46000000,110500.00000000,110800.00000000,278.07558000,1757113199999999,30782245.73511440,44285,160.45754000,17760398.82500500,0
1757113200000000,110800.01000000,110859.49000000,110594.79000000,110659.99000000,177.83549000,1757116799999999,19689841.95295590,26360,54.34894000,6017664.44351890,0
1757116800000000,110660.00000000,110833.32000000,110552.56000000,110779.70000000,235.00101000,1757120399999999,26017109.61223260,43925,100.50201000,11127777.98026560,0
1757120400000000,110779.70000000,110917.46000000,110744.08000000,110867.70000000,186.31454000,1757123999999999,20650139.41706320,28672,71.30313000,7902276.43154460,0
1757124000000000,110867.71000000,111216.25000000,110733.11000000,111216.15000000,184.10167000,1757127599999999,20423318.11580000,29080,88.12567000,9777641.97084210,0
1757127600000000,111216.14000000,111307.70000000,111000.12000000,111082.22000000,194.76496000,1757131199999999,21647696.28290220,38423,93.57846000,10401702.89005240,0
1757131200000000,111082.23000000,111082.23000000,110783.70000000,110876.12000000,353.63220000,1757134799999999,39211119.80413180,33399,99.87677000,11073767.78208820,0
1757134800000000,110876.12000000,110876.13000000,110687.69000000,110714.00000000,151.66886000,1757138399999999,16800932.59969050,32926,47.22439000,5231244.67964910,0
1757138400000000,110714.00000000,110817.11000000,110714.00000000,110752.83000000,96.24087000,1757141999999999,10659314.47501710,14909,53.34912000,5908710.71358550,0
1757142000000000,110752.84000000,110829.15000000,110750.64000000,110825.60000000,86.44213000,1757145599999999,9577926.14216280,13608,47.10658000,5219253.72611940,0
1757145600000000,110825.59000000,110968.00000000,110774.46000000,110952.76000000,91.10955000,1757149199999999,10100724.29976760,16068,51.28644000,5685962.82211420,0
1757149200000000,110952.77000000,110952.77000000,110693.86000000,110695.06000000,193.74674000,1757152799999999,21459771.30304430,26216,69.96764000,7748924.36919280,0
1757152800000000,110695.06000000,110804.62000000,110677.30000000,110773.62000000,157.49749000,1757156399999999,17440081.52047850,22585,85.66367000,9485893.29017190,0
1757156400000000,110773.62000000,110868.80000000,110675.58000000,110781.02000000,179.54833000,1757159999999999,19882132.31672780,28830,106.85156000,11831797.72328970,0
1757160000000000,110781.03000000,110898.70000000,110753.97000000,110832.58000000,158.76991000,1757163599999999,17595820.82701030,26965,103.52501000,11472814.70606500,0
1757163600000000,110832.59000000,110947.91000000,110822.00000000,110936.82000000,154.65819000,1757167199999999,17148771.73727840,27172,97.04973000,10760821.46140600,0
1757167200000000,110936.82000000,110999.83000000,110781.96000000,110807.77000000,144.71630000,1757170799999999,16048347.24552880,24572,71.61631000,7942493.05512090,0
1757170800000000,110807.78000000,110840.00000000,110358.11000000,110384.15000000,427.86502000,1757174399999999,47316028.90808150,63949,188.70421000,20866052.14393340,0
1757174400000000,110384.16000000,110402.00000000,109977.00000000,110267.99000000,876.95944000,1757177999999999,96627929.95136670,132985,346.11904000,38139410.86137590,0
1757178000000000,110267.99000000,110275.50000000,110000.00000000,110157.41000000,202.20870000,1757181599999999,22274824.20004930,40401,95.12199000,10478237.66784120,0
1757181600000000,110157.41000000,110285.65000000,110056.29000000,110228.00000000,160.96245000,1757185199999999,17735320.95459760,33405,96.27440000,10607442.24842710,0
1757185200000000,110228.01000000,110260.00000000,110000.00000000,110038.41000000,151.53000000,1757188799999999,16688816.92808200,27077,68.40099000,7534181.49606780,0
1757188800000000,110038.42000000,110167.01000000,110034.44000000,110167.00000000,140.09020000,1757192399999999,15421396.88448990,21670,78.80735000,8675238.39885530,0
1757192400000000,110167.01000000,110215.03000000,110093.14000000,110201.00000000,168.43512000,1757195999999999,18557570.04757040,22268,103.43884000,11396141.44446180,0
1757196000000000,110200.99000000,110238.12000000,110074.95000000,110170.55000000,159.17265000,1757199599999999,17536080.31801970,23466,85.94251000,9468211.56937350,0
1757199600000000,110170.54000000,110282.82000000,110113.96000000,110187.97000000,144.86264000,1757203199999999,15964762.65237690,22630,58.99715000,6501427.51416760,0
1757203200000000,110187.98000000,110367.37000000,110180.00000000,110356.75000000,274.12078000,1757206799999999,30222357.78328130,27126,122.70333000,13527134.38029600,0
1757206800000000,110356.74000000,110587.86000000,110332.81000000,110546.66000000,251.76683000,1757210399999999,27811696.60406690,34329,97.30143000,10748873.73356840,0
1757210400000000,110546.66000000,110692.52000000,110444.43000000,110666.24000000,231.20078000,1757213999999999,25556274.54678660,29285,84.87698000,9382471.27602800,0
1757214000000000,110666.24000000,110733.12000000,110596.71000000,110629.15000000,191.54953000,1757217599999999,21197602.47304890,26088,84.60844000,9363592.55884780,0
1757217600000000,110629.15000000,110638.00000000,110489.96000000,110557.76000000,140.43398000,1757221199999999,15525928.91687890,22889,40.29623000,4454914.69552530,0
1757221200000000,110557.77000000,110699.00000000,110557.76000000,110649.44000000,163.57402000,1757224799999999,18099955.16611220,24334,46.89057000,5188239.57830650,0
1757224800000000,110649.45000000,110665.35000000,110472.33000000,110504.15000000,195.71662000,1757228399999999,21639586.13182150,21863,56.19939000,6212989.01772610,0
1757228400000000,110504.14000000,110911.42000000,110463.10000000,110753.42000000,373.02249000,1757231999999999,41306280.55499740,39599,238.11592000,26373813.04075400,0
1757232000000000,110753.41000000,111377.19000000,110720.01000000,111071.25000000,524.25884000,1757235599999999,58232627.93357120,82066,303.65698000,33725359.42015430,0
1757235600000000,111071.25000000,111248.20000000,110876.88000000,111115.98000000,305.63775000,1757239199999999,33956992.26814690,48582,122.99190000,13663978.29231520,0
1757239200000000,111115.99000000,111237.97000000,111041.87000000,111225.02000000,152.81384000,1757242799999999,16983889.53805080,29694,52.85490000,5874122.49593650,0
1757242800000000,111225.03000000,111292.13000000,111189.75000000,111292.13000000,231.70263000,1757246399999999,25777053.12265840,30588,72.86807000,8106481.14837930,0
1757246400000000,111292.12000000,111292.13000000,111073.17000000,111115.92000000,171.89870000,1757249999999999,19108658.83534910,27952,62.22937000,6916630.55578010,0
1757250000000000,111115.92000000,111231.60000000,111042.60000000,111214.62000000,159.77105000,1757253599999999,17757726.25792510,28152,76.76113000,8532544.01745590,0
1757253600000000,111214.63000000,111412.00000000,111059.57000000,111145.59000000,337.64277000,1757257199999999,37552879.80311750,57161,124.73709000,13872709.54113930,0
1757257200000000,111145.59000000,111373.43000000,111120.56000000,111329.99000000,168.21133000,1757260799999999,18718586.50956400,29152,80.37037000,8943476.94075220,0
1757260800000000,111329.99000000,111371.35000000,111152.15000000,111202.02000000,223.90897000,1757264399999999,24911775.47997260,32498,57.38723000,6384393.14342510,0
1757264400000000,111202.02000000,111237.86000000,110888.07000000,110962.83000000,326.82203000,1757267999999999,36285067.66227420,44978,190.22006000,21114531.22046160,0
1757268000000000,110962.84000000,111063.00000000,110861.20000000,111053.76000000,219.80123000,1757271599999999,24390405.82316980,32082,134.18666000,14889880.30324590,0
1757271600000000,111053.77000000,111293.99000000,111049.05000000,111259.99000000,169.95303000,1757275199999999,18894702.67378990,37543,87.99052000,9781736.17896890,0
1757275200000000,111259.99000000,111371.26000000,111147.25000000,111330.30000000,178.99404000,1757278799999999,19913483.18903390,31177,92.07588000,10245075.90053520,0
1757278800000000,111330.31000000,111330.31000000,111050.14000000,111050.14000000,82.99122000,1757282399999999,9228851.11531270,14956,19.84661000,2206916.24974660,0
1757282400000000,111050.14000000,111364.40000000,111001.45000000,111250.01000000,270.95197000,1757285999999999,30121316.53182120,60354,155.94722000,17337723.81741640,0
1757286000000000,111250.01000000,111600.00000000,111076.92000000,111137.34000000,334.55501000,1757289599999999,37254251.23811790,62513,165.73571000,18456336.03369770,0
1757289600000000,111137.35000000,111293.26000000,110733.71000000,110837.96000000,553.54548000,1757293199999999,61455927.23113100,81101,291.36022000,32352785.43832050,0
1757293200000000,110837.95000000,110994.58000000,110731.71000000,110890.57000000,352.25138000,1757296799999999,39057520.38014300,74306,204.93660000,22722243.95228980,0
1757296800000000,110890.58000000,111372.00000000,110621.78000000,111240.00000000,364.10880000,1757300399999999,40427321.22944620,86574,191.80867000,21294780.20287780,0
1757300400000000,111239.99000000,111349.24000000,111026.91000000,111052.11000000,431.56519000,1757303999999999,47994460.72989320,66925,148.69361000,16534199.52910960,0
1757304000000000,111052.11000000,111218.49000000,110929.30000000,110979.35000000,318.48361000,1757307599999999,35362734.36198680,51752,179.19516000,19895779.04724010,0
1757307600000000,110979.35000000,111061.05000000,110899.69000000,111027.16000000,189.25665000,1757311199999999,21001095.00759630,31387,84.28115000,9351288.34724980,0
1757311200000000,111027.15000000,111197.86000000,110917.45000000,111113.26000000,156.58167000,1757314799999999,17391747.32546610,32151,72.61147000,8064099.24399990,0
1757314800000000,111113.26000000,111609.04000000,111113.25000000,111280.39000000,665.80320000,1757318399999999,74157629.43090300,68850,365.73131000,40733380.18865740,0
1757318400000000,111280.40000000,111910.48000000,111252.90000000,111684.25000000,867.09200000,1757321999999999,96806221.56336670,95651,500.82320000,55914086.74571380,0
1757322000000000,111684.26000000,112095.00000000,111591.06000000,112094.99000000,695.25367000,1757325599999999,77794505.00696250,87350,378.69892000,42375014.18978420,0
1757325600000000,112094.99000000,112186.98000000,111920.89000000,112048.00000000,648.82485000,1757329199999999,72715573.36599360,67609,216.78138000,24293250.36014570,0
1757329200000000,112048.00000000,112121.59000000,111754.31000000,112052.43000000,512.51734000,1757332799999999,57357637.30080340,58495,221.52228000,24792127.49647890,0
1757332800000000,112052.43000000,112153.90000000,111934.24000000,112034.51000000,293.01193000,1757336399999999,32823714.77206670,46601,127.17207000,14246358.28712090,0
1757336400000000,112034.50000000,112370.30000000,111877.64000000,111906.55000000,1120.28751000,1757339999999999,125686904.04023150,152202,562.15490000,63073742.84182060,0
1757340000000000,111906.56000000,112779.50000000,111888.00000000,112645.05000000,989.95574000,1757343599999999,111254087.05628640,152790,570.82196000,64148877.50971920,0
1757343600000000,112645.06000000,112924.37000000,112526.61000000,112631.75000000,614.96830000,1757347199999999,69306807.65297430,115163,312.56883000,35224330.95598750,0
1757347200000000,112631.74000000,112670.06000000,112293.18000000,112398.00000000,493.93324000,1757350799999999,55548489.42715460,97783,203.19786000,22853237.28199210,0
1757350800000000,112398.01000000,112531.60000000,112075.20000000,112214.40000000,461.27895000,1757354399999999,51808599.03443580,83714,138.99019000,15611380.33547950,0
