open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
2025-07-17 12:00:00,117995.0,118183.74,117453.57,117867.08,1041.93489,2025-07-17 12:59:59.999999,122728710.1171254,117983,562.86384,66307358.85695
2025-07-17 13:00:00,117867.08,118446.19,117520.6,118281.99,846.07215,2025-07-17 13:59:59.999999,99751053.5039397,150543,467.48063,55118390.2609684
2025-07-17 14:00:00,118281.99,118834.2,118141.47,118770.94,695.28925,2025-07-17 14:59:59.999999,82411417.7439446,114185,354.44042,42012812.8838001
2025-07-17 15:00:00,118770.94,119073.46,118334.34,118881.99,592.49854,2025-07-17 15:59:59.999999,70358890.0799189,96150,258.26459,30670218.7876562
2025-07-17 16:00:00,118881.99,118954.66,118333.6,118558.61,550.68619,2025-07-17 16:59:59.999999,65280313.5226794,97595,268.01429,31770149.3327732
2025-07-17 17:00:00,118558.61,119328.89,118500.0,119261.5,555.62392,2025-07-17 17:59:59.999999,66069645.3814797,75614,321.88473,38282847.6619083
2025-07-17 18:00:00,119261.51,119780.67,119211.94,119580.0,689.15184,2025-07-17 18:59:59.999999,82388963.818961,79620,377.99593,45188912.9859749
2025-07-17 19:00:00,119580.0,119880.13,118821.06,118959.66,638.4785,2025-07-17 19:59:59.999999,76324478.4715004,79407,262.18765,31352786.9597827
2025-07-17 20:00:00,118959.66,119436.87,118383.97,119436.86,583.39954,2025-07-17 20:59:59.999999,69372311.2207638,105981,302.58295,35985971.9986218
2025-07-17 21:00:00,119436.86,120998.71,119431.93,120272.19,1869.7935,2025-07-17 21:59:59.999999,225049792.7329374,227818,1005.25665,120978188.9164463
2025-07-17 22:00:00,120272.19,120693.35,119485.71,119766.71,695.69871,2025-07-17 22:59:59.999999,83571147.4615202,103255,288.89001,34703529.8824267
2025-07-17 23:00:00,119766.7,119879.35,119170.52,119177.56,613.37046,2025-07-17 23:59:59.999999,73346326.9369915,102012,280.59348,33551845.2289216
2025-07-18 00:00:00,119177.56,119786.52,119020.48,119739.06,492.21525,2025-07-18 00:59:59.999999,58817555.5013813,101480,246.82376,29492070.4389677
2025-07-18 01:00:00,119739.06,120785.49,119644.21,120336.88,1117.34665,2025-07-18 01:59:59.999999,134358701.4989175,181954,579.38625,69670684.2269114
2025-07-18 02:00:00,120336.88,120399.04,119869.97,120096.43,585.26308,2025-07-18 02:59:59.999999,70319577.1637822,108029,255.64696,30715365.7488772
2025-07-18 03:00:00,120096.42,120478.83,119949.28,120223.09,478.04437,2025-07-18 03:59:59.999999,57433813.5000975,84816,211.87717,25458055.2941676
2025-07-18 04:00:00,120223.08,120486.29,119750.0,120403.4,535.70911,2025-07-18 04:59:59.999999,64351923.2128825,77235,233.90301,28103301.7047465
2025-07-18 05:00:00,120403.4,120635.97,120210.02,120589.95,806.90934,2025-07-18 05:59:59.999999,97181828.2164846,107877,397.12656,47829034.8075045
2025-07-18 06:00:00,120589.94,120820.71,120075.04,120251.0,876.24559,2025-07-18 06:59:59.999999,105473913.4942031,112970,367.45425,44235906.2299835
2025-07-18 07:00:00,120251.0,120386.27,119287.72,119339.51,1430.3153,2025-07-18 07:59:59.999999,171341309.9102354,142338,548.4645,65711675.9932539
2025-07-18 08:00:00,119339.51,119469.21,118395.0,118642.01,1456.19404,2025-07-18 08:59:59.999999,173274589.2602427,169035,564.42389,67136305.8250165
2025-07-18 09:00:00,118642.02,118974.99,118442.84,118875.01,960.39557,2025-07-18 09:59:59.999999,114039125.5787949,97165,430.29452,51094900.5426367
2025-07-18 10:00:00,118875.01,119259.98,118502.7,119250.72,893.61085,2025-07-18 10:59:59.999999,106197002.2745686,105364,432.70096,51430910.4177646
2025-07-18 11:00:00,119250.72,119281.93,118772.4,119171.34,504.29437,2025-07-18 11:59:59.999999,60007521.4058246,60133,228.78514,27228472.3774139
2025-07-18 12:00:00,119171.35,119531.48,119145.84,119442.44,580.75482,2025-07-18 12:59:59.999999,69313464.8256632,72561,370.66554,44237754.650502
2025-07-18 13:00:00,119442.43,119442.44,118500.0,118773.38,1270.18453,2025-07-18 13:59:59.999999,150947782.6521192,156334,596.2351,70833909.6306643
2025-07-18 14:00:00,118773.38,119242.63,117315.69,118139.99,2133.86458,2025-07-18 14:59:59.999999,251953889.2642756,278771,917.90533,108405357.1028602
2025-07-18 15:00:00,118139.99,118265.96,117480.0,117860.25,1035.97451,2025-07-18 15:59:59.999999,122034266.3531373,164211,428.5823,50485334.677559
2025-07-18 16:00:00,117860.24,118054.92,117479.92,117553.42,743.90949,2025-07-18 16:59:59.999999,87580810.1090991,150225,370.95431,43676967.4341545
2025-07-18 17:00:00,117553.41,117996.49,117377.0,117600.01,466.84347,2025-07-18 17:59:59.999999,54920177.5875268,104452,215.12156,25313759.5950614
2025-07-18 18:00:00,117600.01,117723.11,117235.0,117310.72,633.76775,2025-07-18 18:59:59.999999,74464516.3797729,89984,211.88839,24896064.2860139
2025-07-18 19:00:00,117310.72,117874.0,117120.53,117374.76,720.06492,2025-07-18 19:59:59.999999,84601804.5727534,110863,306.74899,36042508.7578218
2025-07-18 20:00:00,117374.75,117539.51,116812.76,117405.0,971.31857,2025-07-18 20:59:59.999999,113733941.6406271,136284,409.57157,47970229.637645
2025-07-18 21:00:00,117404.99,117879.9,117368.01,117676.82,398.26546,2025-07-18 21:59:59.999999,46880867.6073112,72230,201.40484,23704494.7352462
2025-07-18 22:00:00,117676.81,117962.09,117402.25,117683.71,397.4577,2025-07-18 22:59:59.999999,46794258.7961181,66804,188.17735,22156967.1014641
2025-07-18 23:00:00,117683.71,118021.62,117455.94,117924.84,435.71334,2025-07-18 23:59:59.999999,51332877.6644891,54121,237.23638,27952026.2623262
2025-07-19 00:00:00,117924.84,118028.86,117714.85,117739.7,314.9014,2025-07-19 00:59:59.999999,37128486.0187846,52931,116.68559,13758776.3156169
2025-07-19 01:00:00,117739.7,118109.95,117613.35,118036.73,286.4576,2025-07-19 01:59:59.999999,33779672.8884307,62935,149.01134,17574028.0089212
2025-07-19 02:00:00,118036.74,118297.72,117935.0,118201.03,339.10664,2025-07-19 02:59:59.999999,40048899.2430919,60559,152.76191,18042571.3563221
2025-07-19 03:00:00,118201.04,118371.42,118123.6,118322.54,382.53888,2025-07-19 03:59:59.999999,45234610.9400675,44587,173.45027,20510666.9073577
2025-07-19 04:00:00,118322.53,118364.0,118096.89,118134.83,245.36594,2025-07-19 04:59:59.999999,29014167.462422,44126,112.32671,13281165.7119064
2025-07-19 05:00:00,118134.83,118289.43,118044.19,118205.98,257.94833,2025-07-19 05:59:59.999999,30478073.1121206,39191,153.52207,18137724.1704535
2025-07-19 06:00:00,118205.98,118261.7,118065.8,118164.42,162.98805,2025-07-19 06:59:59.999999,19258215.507688,34774,76.52413,9041355.8135486
2025-07-19 07:00:00,118164.42,118326.8,118156.32,118163.06,162.42311,2025-07-19 07:59:59.999999,19201974.1220602,23966,79.42457,9389864.4448431
2025-07-19 08:00:00,118163.07,118265.95,117943.25,118101.82,259.81389,2025-07-19 08:59:59.999999,30681984.0518157,47819,86.23644,10184593.8243945
2025-07-19 09:00:00,118101.83,118328.0,118069.22,118244.3,201.68294,2025-07-19 09:59:59.999999,23839844.5405119,29635,103.63288,12250231.5968972
2025-07-19 10:00:00,118244.3,118479.34,118180.36,118440.38,392.75678,2025-07-19 10:59:59.999999,46488874.9468272,34633,225.76547,26724972.2703318
2025-07-19 11:00:00,118440.39,118499.9,118166.39,118327.06,269.17371,2025-07-19 11:59:59.999999,31865923.4838898,46976,121.43367,14376980.1946414
2025-07-19 12:00:00,118327.05,118327.06,118099.46,118242.04,323.90381,2025-07-19 12:59:59.999999,38292717.8093518,50079,105.4899,12470998.1297457
2025-07-19 13:00:00,118242.04,118317.42,118086.0,118188.14,280.81512,2025-07-19 13:59:59.999999,33204449.7167917,42924,109.17374,12909154.9470931
2025-07-19 14:00:00,118188.15,118229.8,117627.71,117668.14,707.8297,2025-07-19 14:59:59.999999,83437784.4260484,94658,256.96486,30288399.6047634
2025-07-19 15:00:00,117668.14,118240.01,117661.04,118058.11,344.11867,2025-07-19 15:59:59.999999,40635871.9465151,52457,213.82568,25248561.8163321
2025-07-19 16:00:00,118058.1,118161.51,117850.0,117973.99,202.06426,2025-07-19 16:59:59.999999,23845012.4919408,52256,87.86203,10369180.8482814
2025-07-19 17:00:00,117974.0,117984.68,117741.93,117808.17,192.03328,2025-07-19 17:59:59.999999,22628548.4149198,37622,87.67739,10330813.2339741
2025-07-19 18:00:00,117808.17,118028.0,117761.58,117859.1,127.41782,2025-07-19 18:59:59.999999,15026184.1811159,35108,58.51531,6900523.5266296
2025-07-19 19:00:00,117859.1,118141.0,117605.26,118007.88,258.76097,2025-07-19 19:59:59.999999,30501866.98742,47277,105.08876,12391961.9774328
2025-07-19 20:00:00,118007.88,118141.0,117708.55,117720.01,212.75326,2025-07-19 20:59:59.999999,25101082.4955691,42973,76.08396,8977406.2209655
2025-07-19 21:00:00,117720.0,117836.56,117277.34,117705.82,417.75569,2025-07-19 21:59:59.999999,49103520.6417415,87203,167.0261,19634762.0589231
2025-07-19 22:00:00,117705.81,117850.14,117529.44,117792.98,169.57842,2025-07-19 22:59:59.999999,19963685.7148093,37811,97.57886,11487758.4149742
2025-07-19 23:00:00,117792.98,117935.76,117738.63,117840.0,123.61479,2025-07-19 23:59:59.999999,14566447.3530361,30882,62.32156,7343932.6559409
2025-07-20 00:00:00,117840.01,117996.49,117650.0,117942.31,137.64118,2025-07-20 00:59:59.999999,16213023.4740473,40577,73.00591,8600299.9125499
2025-07-20 01:00:00,117942.31,118131.2,117900.72,117941.25,244.5789,2025-07-20 01:59:59.999999,28865447.5092825,46500,111.43544,13152089.8650121
2025-07-20 02:00:00,117941.25,118006.37,117766.42,117970.49,319.10411,2025-07-20 02:59:59.999999,37621674.3518451,45499,173.58755,20464212.0027764
2025-07-20 03:00:00,117970.5,118165.38,117706.9,117958.01,514.71198,2025-07-20 03:59:59.999999,60715880.949509,68447,213.7428,25220183.7123448
2025-07-20 04:00:00,117958.0,118127.39,117900.0,117949.98,209.68915,2025-07-20 04:59:59.999999,24741512.5641127,36425,116.31789,13724999.5428413
2025-07-20 05:00:00,117949.99,117976.36,117800.0,117846.91,262.71011,2025-07-20 05:59:59.999999,30965477.5012717,27144,81.1313,9561973.7365728
2025-07-20 06:00:00,117846.92,117884.29,117760.67,117824.48,128.67886,2025-07-20 06:59:59.999999,15161113.4869416,23750,68.54958,8076507.765653
2025-07-20 07:00:00,117824.49,118218.0,117824.48,118029.49,339.64911,2025-07-20 07:59:59.999999,40088858.2611492,34506,200.49711,23665682.5509656
2025-07-20 08:00:00,118029.49,118255.14,118000.0,118151.14,659.2723,2025-07-20 08:59:59.999999,77899325.1186942,44085,273.00496,32256672.747946
2025-07-20 09:00:00,118151.15,118277.17,117886.51,117913.11,427.04081,2025-07-20 09:59:59.999999,50428512.5804618,47954,236.80087,27965263.3692998
2025-07-20 10:00:00,117913.12,117993.86,117876.42,117888.21,342.66508,2025-07-20 10:59:59.999999,40416391.4247277,39161,169.25504,19963109.2351291
2025-07-20 11:00:00,117888.21,118081.66,117819.88,117878.46,371.30411,2025-07-20 11:59:59.999999,43783878.9960254,47266,183.6363,21654402.0400009
2025-07-20 12:00:00,117878.46,118169.36,117723.23,118085.43,1364.32398,2025-07-20 12:59:59.999999,160869380.1092399,88084,712.3823,84021033.5137302
2025-07-20 13:00:00,118085.43,118422.57,118085.42,118417.35,635.77922,2025-07-20 13:59:59.999999,75139104.7794244,55369,385.01666,45503803.5574796
2025-07-20 14:00:00,118417.35,118799.8,118277.77,118468.41,858.70947,2025-07-20 14:59:59.999999,101820670.9506601,117711,486.24554,57659519.1656039
2025-07-20 15:00:00,118468.41,118775.85,118347.38,118671.11,421.29202,2025-07-20 15:59:59.999999,49963482.8838763,72641,228.67004,27119102.7634105
2025-07-20 16:00:00,118671.12,118856.8,118465.0,118557.78,586.79687,2025-07-20 16:59:59.999999,69631227.4968583,85233,309.75695,36759775.0648037
2025-07-20 17:00:00,118557.77,118557.78,117960.0,118018.69,611.1576,2025-07-20 17:59:59.999999,72254859.2570955,103689,277.52874,32810544.1017933
2025-07-20 18:00:00,118018.7,118448.2,118018.7,118361.79,651.93273,2025-07-20 18:59:59.999999,77072690.2923032,60973,495.15297,58535504.9762187
2025-07-20 19:00:00,118361.8,118563.93,118155.0,118155.01,269.24086,2025-07-20 19:59:59.999999,31884927.6129989,44117,123.88154,14672216.1588411
2025-07-20 20:00:00,118155.0,118263.0,117852.72,118087.67,459.44638,2025-07-20 20:59:59.999999,54244451.1343923,68005,232.33222,27430309.6526232
2025-07-20 21:00:00,118087.67,118153.88,117830.2,117997.88,339.24007,2025-07-20 21:59:59.999999,40023094.2290711,55622,168.50411,19878020.6470612
2025-07-20 22:00:00,117997.87,118040.0,116467.02,117479.93,2198.48268,2025-07-20 22:59:59.999999,257573001.19140953,248925,978.32511,114616451.2334917
2025-07-20 23:00:00,117479.92,117556.93,116955.94,117265.12,609.48131,2025-07-20 23:59:59.999999,71486697.6606843,114252,282.57278,33145785.6656766
2025-07-21 00:00:00,117265.11,117352.06,116515.0,117352.06,857.45207,2025-07-21 00:59:59.999999,100302325.4404407,152563,395.99678,46324682.7156394
2025-07-21 01:00:00,117352.05,117441.62,116775.95,117305.86,496.20828,2025-07-21 01:59:59.999999,58140367.0375124,108323,191.56085,22443503.4024645
2025-07-21 02:00:00,117305.86,118183.93,117305.86,118183.92,687.53225,2025-07-21 02:59:59.999999,81012797.616558,101005,369.16596,43490409.0682845
2025-07-21 03:00:00,118183.92,118614.7,118131.75,118404.0,753.42903,2025-07-21 03:59:59.999999,89224650.1445193,84069,318.25586,37683282.9626243
2025-07-21 04:00:00,118404.01,118634.57,118282.25,118331.61,405.68153,2025-07-21 04:59:59.999999,48055771.6676421,62203,165.73264,19633977.6733429
2025-07-21 05:00:00,118331.62,118430.24,118188.95,118430.22,471.56768,2025-07-21 05:59:59.999999,55796023.3350704,48490,336.15157,39773462.6557146
2025-07-21 06:00:00,118430.22,119241.57,118290.24,119169.25,1099.23474,2025-07-21 06:59:59.999999,130707882.7723361,116622,520.88882,61921966.3132447
2025-07-21 07:00:00,119169.26,119676.73,119162.62,119362.67,807.18244,2025-07-21 07:59:59.999999,96372075.2977246,81179,406.75727,48565298.6821865
2025-07-21 08:00:00,119364.18,119500.0,118854.9,119016.83,700.59303,2025-07-21 08:59:59.999999,83494282.5662059,75198,285.96723,34087705.596621
2025-07-21 09:00:00,119016.84,119086.05,118527.12,118690.05,373.46118,2025-07-21 09:59:59.999999,44361910.399426,66716,143.16494,17002836.0627443
2025-07-21 10:00:00,118690.05,118820.0,118344.0,118578.14,677.30519,2025-07-21 10:59:59.999999,80293697.6669458,77903,386.80895,45854633.654345
2025-07-21 11:00:00,118578.14,118798.2,118070.16,118070.17,760.53044,2025-07-21 11:59:59.999999,90146000.4025997,85070,393.9156,46707713.289631
2025-07-21 12:00:00,118070.17,118590.0,117778.7,118172.82,742.548,2025-07-21 12:59:59.999999,87755748.8068128,120373,386.46766,45662602.1590972
2025-07-21 13:00:00,118172.82,119100.0,117888.25,118834.0,1080.14384,2025-07-21 13:59:59.999999,128052076.5483327,159705,515.80583,61125093.1239702
2025-07-21 14:00:00,118834.0,119233.71,118432.0,118828.99,1012.98942,2025-07-21 14:59:59.999999,120419405.3887973,171272,391.1218,46493457.5924127
2025-07-21 15:00:00,118828.99,119119.59,118270.0,118313.16,669.70168,2025-07-21 15:59:59.999999,79480896.3391694,145530,299.20702,35510031.7032199
2025-07-21 16:00:00,118313.16,118399.1,117500.0,117738.44,1307.79158,2025-07-21 16:59:59.999999,154141479.7391024,191102,706.64524,83283397.705438
2025-07-21 17:00:00,117738.44,118093.13,117321.84,117847.82,692.69059,2025-07-21 17:59:59.999999,81522888.1440869,118746,335.91126,39545635.8757215
2025-07-21 18:00:00,117847.83,118213.24,117100.0,117162.28,666.85458,2025-07-21 18:59:59.999999,78438559.5851602,118059,357.16732,42037804.4935383
2025-07-21 19:00:00,117162.28,117521.01,116666.0,116767.67,1149.65254,2025-07-21 19:59:59.999999,134489523.2830003,161164,552.7581,64682056.4444431
2025-07-21 20:00:00,116767.67,117252.0,116656.88,116939.4,697.73214,2025-07-21 20:59:59.999999,81638533.3981912,98763,401.17155,46944045.3979051
2025-07-21 21:00:00,116939.4,117371.99,116879.1,117215.25,403.94845,2025-07-21 21:59:59.999999,47329616.1054977,64928,230.60246,27017978.1573875
2025-07-21 22:00:00,117215.25,117633.66,117117.85,117348.96,307.79739,2025-07-21 22:59:59.999999,36135528.2139402,51942,177.3915,20824918.9703767
2025-07-21 23:00:00,117348.97,117508.25,117107.03,117380.36,285.30321,2025-07-21 23:59:59.999999,33471227.0642928,48618,157.70191,18500747.9675565
2025-07-22 00:00:00,117380.36,117524.07,117012.29,117123.69,512.7688,2025-07-22 00:59:59.999999,60119033.4523663,68605,207.54474,24343730.2925468
2025-07-22 01:00:00,117123.68,117950.0,116128.0,117750.01,1747.33705,2025-07-22 01:59:59.999999,204537233.69552913,218226,850.41655,99576247.0626534
2025-07-22 02:00:00,117750.01,117800.0,116969.67,117027.81,641.70987,2025-07-22 02:59:59.999999,75370559.4003578,103560,265.22024,31144688.757479
2025-07-22 03:00:00,117027.81,117271.32,116683.93,117210.0,805.64841,2025-07-22 03:59:59.999999,94256507.9810991,127935,336.74458,39399463.7689559
2025-07-22 04:00:00,117210.0,117357.21,116555.0,116555.01,1108.40285,2025-07-22 04:59:59.999999,129641015.6061559,125859,615.41676,71991725.3643128
2025-07-22 05:00:00,116555.01,117346.17,116552.18,117329.27,706.3125,2025-07-22 05:59:59.999999,82685465.0569755,114002,364.76036,42702938.4633107
2025-07-22 06:00:00,117329.28,117847.77,117275.47,117847.26,782.21261,2025-07-22 06:59:59.999999,91987260.6560125,95292,464.20938,54594890.1681427
2025-07-22 07:00:00,117847.26,118594.55,117780.0,117983.68,1682.91379,2025-07-22 07:59:59.999999,198958800.59151033,143183,1005.05367,118809810.1114712
2025-07-22 08:00:00,117983.69,118345.0,117488.19,118289.99,931.64911,2025-07-22 08:59:59.999999,109789321.2336474,138161,417.18745,49174399.9200139
2025-07-22 09:00:00,118290.0,118656.0,117873.42,118399.09,867.84135,2025-07-22 09:59:59.999999,102663126.7952107,117308,493.579,58391069.6072983
2025-07-22 10:00:00,118399.09,118956.0,118302.01,118955.99,608.10463,2025-07-22 10:59:59.999999,72136038.9503425,76081,289.52069,34354375.483614
2025-07-22 11:00:00,118955.99,119188.3,118784.0,119154.99,969.19626,2025-07-22 11:59:59.999999,115334836.4716849,90220,477.44628,56821015.3687335
2025-07-22 12:00:00,119154.99,119419.74,119037.02,119293.7,896.31634,2025-07-22 12:59:59.999999,106900672.5884016,90637,546.72481,65213813.7455094
2025-07-22 13:00:00,119293.7,119573.53,118034.63,118147.82,1663.45612,2025-07-22 13:59:59.999999,197825082.326614,222198,707.82508,84253865.1739106
2025-07-22 14:00:00,118147.83,119140.14,117550.0,119060.0,1271.80822,2025-07-22 14:59:59.999999,150527531.87046,218302,639.51654,75716103.2898927
2025-07-22 15:00:00,119060.01,119177.53,118690.38,118912.04,765.65863,2025-07-22 15:59:59.999999,91128349.3788959,131068,325.64016,38758652.8362751
2025-07-22 16:00:00,118912.04,119350.01,118626.35,118681.26,608.5666,2025-07-22 16:59:59.999999,72426781.3039364,110297,287.70177,34239904.5918133
2025-07-22 17:00:00,118681.25,119213.0,118368.19,119199.39,444.47061,2025-07-22 17:59:59.999999,52819054.9293652,114665,208.0804,24728672.9338721
2025-07-22 18:00:00,119199.39,120183.96,119044.06,119733.69,1310.2716,2025-07-22 18:59:59.999999,156714824.9282407,152442,813.81971,97377350.7993797
2025-07-22 19:00:00,119733.7,119914.97,119097.6,119282.1,704.31973,2025-07-22 19:59:59.999999,84176084.9869571,102751,348.73179,41677031.943375
2025-07-22 20:00:00,119282.11,119901.88,119203.2,119703.28,539.53916,2025-07-22 20:59:59.999999,64573611.6970423,61717,309.57475,37049407.3844844
2025-07-22 21:00:00,119703.29,119770.84,119400.0,119400.0,239.71174,2025-07-22 21:59:59.999999,28660468.4248471,36853,84.07415,10053779.8529786
2025-07-22 22:00:00,119400.0,120035.29,119385.21,119844.23,608.63065,2025-07-22 22:59:59.999999,72927081.5463972,60741,414.75541,49694494.6564073
2025-07-22 23:00:00,119844.23,120247.8,119835.56,119954.42,542.2831,2025-07-22 23:59:59.999999,65094019.7798611,58630,337.9108,40559783.052092
2025-07-23 00:00:00,119954.43,120090.0,119500.29,119546.56,373.25447,2025-07-23 00:59:59.999999,44716487.9334072,67852,130.05618,15583911.0660589
2025-07-23 01:00:00,119546.56,119666.04,119379.63,119488.22,386.63831,2025-07-23 01:59:59.999999,46203206.9868265,60739,182.16572,21768794.5965212
2025-07-23 02:00:00,119488.21,119531.29,118983.34,119090.73,754.14191,2025-07-23 02:59:59.999999,89901308.7900726,96074,394.33906,47008027.0021775
2025-07-23 03:00:00,119090.73,119116.68,118532.96,118614.17,554.08458,2025-07-23 03:59:59.999999,65849804.0672176,61765,276.87849,32909672.7761749
2025-07-23 04:00:00,118614.16,118996.01,118576.38,118996.0,301.65112,2025-07-23 04:59:59.999999,35828733.1440511,47002,187.22915,22236987.6953774
2025-07-23 05:00:00,118996.01,119006.05,118615.97,118645.04,468.54694,2025-07-23 05:59:59.999999,55671638.4477334,53784,240.31403,28556323.8808745
2025-07-23 06:00:00,118645.04,118717.12,118329.04,118417.99,401.51312,2025-07-23 06:59:59.999999,47585540.4360633,53055,147.28524,17456868.369553
2025-07-23 07:00:00,118417.99,118592.39,118288.2,118350.35,392.52237,2025-07-23 07:59:59.999999,46495377.4955158,56185,165.45893,19599223.8908042
2025-07-23 08:00:00,118350.35,118552.0,118222.71,118423.21,415.94192,2025-07-23 08:59:59.999999,49234685.8302372,53296,206.2586,24414365.4741725
2025-07-23 09:00:00,118423.21,118457.86,117910.66,118040.0,501.38076,2025-07-23 09:59:59.999999,59218120.4384361,64360,206.68869,24417867.0125986
2025-07-23 10:00:00,118040.01,118379.74,117844.24,118372.12,510.46248,2025-07-23 10:59:59.999999,60276643.3864702,62969,271.49179,32060996.2771914
2025-07-23 11:00:00,118372.13,118619.79,118160.0,118538.46,373.31825,2025-07-23 11:59:59.999999,44227231.0808031,55455,155.60992,18431590.2604299
2025-07-23 12:00:00,118538.46,118655.0,117799.87,117980.7,730.54489,2025-07-23 12:59:59.999999,86391235.7383728,95041,329.84078,39012753.7353695
2025-07-23 13:00:00,117980.69,118199.89,117330.0,117381.44,1612.8477,2025-07-23 13:59:59.999999,189853103.60434967,191672,699.33035,82332180.8217135
2025-07-23 14:00:00,117381.44,118205.0,117301.0,118204.99,952.15862,2025-07-23 14:59:59.999999,112214938.8614013,135292,522.20795,61544619.2726043
2025-07-23 15:00:00,118204.99,118708.24,117823.21,118567.39,741.63721,2025-07-23 15:59:59.999999,87648211.1300821,114888,412.46007,48741564.7901277
2025-07-23 16:00:00,118567.39,118567.39,117561.23,117712.53,803.50351,2025-07-23 16:59:59.999999,94722561.4036983,135251,406.09918,47863292.5913252
2025-07-23 17:00:00,117712.53,118136.46,117331.63,118131.99,856.62881,2025-07-23 17:59:59.999999,100803613.2543346,150292,459.2673,54051472.6862932
2025-07-23 18:00:00,118131.99,118387.85,117998.9,118379.45,514.88794,2025-07-23 18:59:59.999999,60877273.8593776,96073,232.40381,27481387.0343213
2025-07-23 19:00:00,118379.44,118466.69,118218.12,118393.64,476.80341,2025-07-23 19:59:59.999999,56430836.7368493,84055,171.46364,20293306.6442182
2025-07-23 20:00:00,118393.64,118498.76,117559.91,117900.0,625.02001,2025-07-23 20:59:59.999999,73746509.0460696,137034,282.38551,33316904.4878524
2025-07-23 21:00:00,117900.0,118181.36,117381.8,118181.36,644.9173,2025-07-23 21:59:59.999999,75959123.3100485,114522,375.75068,44259620.5488927
2025-07-23 22:00:00,118181.75,118630.39,117937.47,118568.99,553.07391,2025-07-23 22:59:59.999999,65519399.9064305,66929,247.45232,29311780.3761507
2025-07-23 23:00:00,118568.99,118756.0,118421.86,118755.99,613.27129,2025-07-23 23:59:59.999999,72751401.9988126,47819,367.64962,43612817.4538804
2025-07-24 00:00:00,118756.0,119138.57,118571.17,119060.0,647.45883,2025-07-24 00:59:59.999999,77002705.8975706,72617,394.01602,46858957.8566249
2025-07-24 01:00:00,119060.01,119100.0,118787.32,119094.4,299.18389,2025-07-24 01:59:59.999999,35594729.8199786,62403,129.85929,15449162.8034079
2025-07-24 02:00:00,119094.4,119094.4,118808.44,118960.6,290.68089,2025-07-24 02:59:59.999999,34572504.4912744,47826,94.46223,11234558.6818984
2025-07-24 03:00:00,118960.6,119273.36,118466.71,118488.92,640.95973,2025-07-24 03:59:59.999999,76220206.7679719,79299,275.80663,32816557.1010598
2025-07-24 04:00:00,118488.92,118610.25,117830.0,117941.86,760.33077,2025-07-24 04:59:59.999999,89872649.3369423,106095,381.27332,45058759.189023
2025-07-24 05:00:00,117941.86,117953.72,117500.0,117604.55,902.71116,2025-07-24 05:59:59.999999,106240274.5082989,116955,531.21033,62516207.2981595
2025-07-24 06:00:00,117604.54,117855.0,117380.03,117466.81,933.69554,2025-07-24 06:59:59.999999,109799159.9036503,116928,425.75799,50068163.2304945
2025-07-24 07:00:00,117466.81,118473.62,117103.1,118416.21,1190.19498,2025-07-24 07:59:59.999999,140280675.615295,123448,548.09265,64611280.1737343
2025-07-24 08:00:00,118416.21,118811.09,118224.76,118775.28,827.24635,2025-07-24 08:59:59.999999,98148109.1105381,88193,393.45759,46682885.8793078
2025-07-24 09:00:00,118775.29,118814.47,118300.53,118507.08,476.62912,2025-07-24 09:59:59.999999,56512787.5666825,62412,193.67431,22960963.6554156
2025-07-24 10:00:00,118507.07,118648.53,117955.59,118373.99,531.255,2025-07-24 10:59:59.999999,62812081.8335883,70724,258.31405,30536287.2078326
2025-07-24 11:00:00,118374.0,118739.13,118297.56,118600.0,569.02762,2025-07-24 11:59:59.999999,67484009.7312449,63922,265.93659,31536316.6292812
2025-07-24 12:00:00,118600.0,118728.33,118281.12,118531.42,776.17409,2025-07-24 12:59:59.999999,91965026.5895036,83069,477.38484,56556387.6131607
2025-07-24 13:00:00,118531.43,118727.53,118220.0,118227.48,630.03049,2025-07-24 13:59:59.999999,74713804.4322936,112098,353.7241,41949398.9254231
2025-07-24 14:00:00,118227.48,119109.74,117832.32,119057.11,1286.22387,2025-07-24 14:59:59.999999,152283986.1348176,151525,698.44889,82715414.5289022
2025-07-24 15:00:00,119057.12,119450.0,118614.84,119092.65,1446.86371,2025-07-24 15:59:59.999999,172320693.8928183,152672,607.3741,72347658.6195588
2025-07-24 16:00:00,119092.65,119190.41,118350.0,118529.97,870.59406,2025-07-24 16:59:59.999999,103351138.3847857,122875,312.30468,37073187.0439597
2025-07-24 17:00:00,118529.97,119307.43,118481.7,119122.94,402.20867,2025-07-24 17:59:59.999999,47877122.8673978,77689,205.29821,24438993.9707856
2025-07-24 18:00:00,119122.95,119395.81,118960.27,119044.29,426.58619,2025-07-24 18:59:59.999999,50834681.2948301,87071,184.38526,21971093.2216653
2025-07-24 19:00:00,119044.29,119343.97,118900.02,118943.42,467.4377,2025-07-24 19:59:59.999999,55688773.7165383,74099,204.58986,24375564.4460138
2025-07-24 20:00:00,118943.42,119010.64,118722.02,118722.02,271.81117,2025-07-24 20:59:59.999999,32305225.0338596,45295,106.83458,12698048.3324851
2025-07-24 21:00:00,118722.03,118790.44,118487.2,118527.52,211.57104,2025-07-24 21:59:59.999999,25093293.8722808,37543,91.49164,10850623.6681673
